140802c58	IDC_TEXT_SAMPLE_COUNTS
140802c80	Star Wars(R): Empire at War(TM): Forces of Corruption(TM)
140802cf8	Star Wars: Empire at War: Forces of Corruption
140802d28	.\Recordings\
140802d38	.\ConsoleCommands.txt
140802d50	RunDebugBuild
140802d70	TESTWINCLASS
140802d80	952F41D039DB4507A84B40488E76722E 0123456789ABCDEIPA
140802db8	Data\Patch.meg
140802dc8	Data\patch2.meg
140802dd8	Data\64Patch.meg
140802df0	Arial Unicode MS
140802e08	EmpireAtWar
140802e18	Software\Petroglyph
140802e30	Software\Petroglyph\StarWars FOC
140802e58	Software\Petroglyph\StarWars FOC\Profiles
140802e84	Logo1
140802e90	TEXT_BUTTON_CONTINUE_AFTER_SYNC
140802ed0	TEXT_BUTTON_STOP
140802ef8	TEXT_OUT_OF_SYNC
140802f20	oosevents.log
140802f30	%SystemRoot%\ehome\ehshell.exe
140802f58	.\Data\Text\MasterTextFile_
140802f80	No %s MasterTextFile exists.  Falling back to %s

140802fb8	Can't find any MasterTextFiles!  Leaving language set to %s

140802ff8	  Quick Loading Map %s...
140803018	  Quick Loading Recording %s...
140803038	TEXT_PLAYER_LEFT_GAME
140803050	players 0
140803060	Changed: 
140803080	TEXT_BUTTON_NO
1408030a0	TEXT_BUTTON_YES
1408030c0	TEXT_DATABASE_CHANGED
1408030f0	data\art\shaders
140803108	..\art\shaders
140803118	Data\Art\Textures
140803130	..\Art\Textures
140803140	IDD_INGAME_CHAT_DIALOG
140803158	GUI_Common_Dialog_Button_Press
140803178	Test_Tone_Loop
1408031c0	Unit_Chewie_Growl
1408031d8	.\ScreenShots\Shot%05d.tga
1408031f8	ScreenShots\
140803208	Writing screen shot file: %s

140803228	SPLASH_E3.TGA
140803238	Splash_E3_Music_Event
140803250	     %s


140803260	     Version : %s

140803278	     Build   : %d by %s at %s

1408032a8	LOCALPORT=
1408032b8	MONITOR=
1408032c8	WINDOWED
1408032d8	FULLSCREEN
1408032f0	MODPATH=
140803300	DATA\ART\SHADERS\
140803318	DATA\ART\SHADERS\TERRAIN\
140803338	STEAMMOD=
140803348	FALLBACKPATH=
140803358	LOGFILE=
140803368	RANDOMLOGFILE=
140803378	SYNCLOGFILTER=
140803388	SCREENWIDTH=
140803398	SCREENHEIGHT=
1408033a8	BCAST2=
1408033b0	BCAST3=
1408033b8	BCAST4=
1408033c0	PROFILE=
1408033cc	LOWRAM
1408033d8	FPSCAP=
1408033e0	MULTI
1408033e8	SAFEMODE
1408033f8	LANGUAGE=
140803408	DEEPSYNC
140803418	MPRECORDFILE=
140803428	Warning: Unsupported command line argument: %s

140803458	Frame %d: Event: %S
140803480	TEXT_SAVELOAD_LOADING_MSG
14080349c	Logo3
1408034a4	Logo2
1408034ac	Intro
1408034b8	EAWIsRunning
1408034c8	%d%.2d%.2d
1408034d8	%.2d%.2d%.2d%.2d
1408034f0	%s_%s_%s.tga
140803500	ScreenShots
140803558	SteamClient017
140803568	SteamUser019
140803578	SteamFriends015
140803588	SteamUtils008
140803598	SteamMatchMaking009
1408035b0	SteamMatchMakingServers002
1408035d0	STEAMUSERSTATS_INTERFACE_VERSION011
1408035f8	STEAMAPPS_INTERFACE_VERSION008
140803618	SteamNetworking005
